key,words,alphabetized,months_to_gs,months_to_eprint,subtitle,labeled_title,title_length,references,entities
ICDM_17_002,8929,False,2,2,True,True,6,18,Experiment;Interaction;Neural coding;Recommender system;Stationary process;User (computing)
ICDM_17_003,8546,False,2,,False,False,13,14,Closed-circuit television;GPS navigation device;Recursion (computer science);Sampling (signal processing);Sparse matrix;Upload;Vehicle tracking system;Video clip
ICDM_17_004,8372,False,2,2,False,False,11,29,Algorithm;Crowdsourcing;Gradient;Program optimization;Randomized algorithm;Regular Language description for XML
ICDM_17_005,9527,False,2,2,True,False,14,27,Algorithm;Amiga Walker;Cluster analysis;Clustering coefficient;Multiply-with-carry;Network analysis (electrical circuits)
ICDM_17_006,9155,False,2,,False,False,8,26,Algorithm;Benchmark (computing);Graph property;Responsiveness
ICDM_17_007,7400,False,2,,True,True,10,23,Algorithm;Benchmark (computing);Coordinate descent;Data structure;Hierarchical database model;Iteration;Iterative method;Loss function;Modality (human–computer interaction);Optimization problem;Program optimization;Randomized algorithm;Synthetic data;Volatility
ICDM_17_008,9043,False,2,2,True,True,12,36,Computation;E-commerce;Experiment;Program optimization;Sampling (signal processing);Scalability;Social network;Sparse matrix
ICDM_17_009,9118,False,2,5,False,False,8,34,Algorithm;Approximation algorithm;Basis function;Computational complexity theory;Expectation–maximization algorithm;Feature vector;Gradient;Gradient descent;Image gradient;Kernel (operating system);Kernel method;Linear separability;Scalability;Surrogates;Test set
ICDM_17_010,10265,False,2,2,False,False,6,37,AdaBoost;Algorithm;Convex hull;Convex optimization;Data mining;Design of experiments;Distributed computing;Frank–Wolfe algorithm;Machine learning;MapReduce;Optimization problem;Parallel computing;Program optimization;SPARK;Software deployment
ICDM_17_011,8691,False,2,2,True,True,6,32,Algorithm;Bayesian inference in phylogeny;Dimensionality reduction;Discriminant;Estimation theory;Experiment;Linear classifier;Linear discriminant analysis;Nonlinear system;Well-posed problem
ICDM_17_012,8653,False,2,3,False,False,7,25,Address space;Algorithm;Bayesian optimization;Benchmark (computing);Black box;Experiment;Global optimization;Hyper-threading;Information management;Machine learning;Mathematical optimization;Maxima and minima;Procedural parameter;Program optimization;Regret (decision theory);Theory;Value (ethics)
ICDM_17_013,7130,False,2,,True,True,13,21,Algorithm;Anytime algorithm;Cluster analysis;Experiment;Synthetic data
ICDM_17_014,9110,True,2,18,False,False,12,38,Coherence (physics);Data model;Relevance;Social media;Topic model
ICDM_17_015,7261,False,2,2,True,True,7,26,DBL-Browser;Data Sources;Evolving networks;Hashtag;Projections and Predictions;Scalability;Social network;Time complexity
ICDM_17_016,9466,False,2,2,True,True,15,29,Belief propagation;Casio Loopy;Directed graph;Graph (discrete mathematics);Local binary patterns;Markov random field;Scalability;Social Networks;Social network;Social structure;Technological convergence;World Online
ICDM_17_017,9642,True,2,2,False,False,8,63,Algorithm;Baseline (configuration management);Cluster analysis;Computational complexity theory;Experiment;Gen 5 Fibre Channel;Google Cloud Messaging;Laplacian matrix;Loss function;Network model;Optimization problem;Server-Gated Cryptography;Supervised learning;Unified Framework
ICDM_17_018,9382,False,2,2,False,False,7,45,Artificial neural network;Baseline (configuration management);Confusion and diffusion;Data model;Deep learning;Directed acyclic graph;Feature learning;Machine learning;Recurrent neural network;Topo
ICDM_17_019,8300,False,2,13,False,False,10,33,Algorithm;Document classification;Entropy (information theory);Influence diagram;Information;Kullback–Leibler divergence;Loss function;Recursion;Risk management;Top-down and bottom-up design;Tree (data structure)
ICDM_17_020,9250,False,2,2,True,False,9,30,Artificial neural network;Deep learning;Differential privacy;Experiment;Loss function;MNIST database
ICDM_17_021,9152,False,2,,True,False,11,54,Algorithm;Database;Experiment;Graph database;Graph kernel;Graph property;Kernel (operating system);Load (computing);Provable prime;Rademacher complexity;Time complexity
ICDM_17_022,8996,False,2,2,False,False,5,23,Algorithm;Big data;Computation;Information privacy;Internet privacy;Multi-source;Server (computing);Source data
ICDM_17_023,9019,False,2,2,True,False,12,22,Algorithm;Time series
ICDM_17_024,8112,False,2,,False,False,8,32,Agent-based model;Graph theory;Information;Machine learning;Scalability;Supervised learning;Test set
ICDM_17_025,7842,True,2,5,True,False,6,,
ICDM_17_026,8234,False,2,2,True,True,14,30,Algorithm;Collaborative product development;Dynamic data;Experiment;Negativity (quantum mechanics);Neural coding;Scalability;Sparse matrix;Synthetic data;Velocity
ICDM_17_027,6764,False,2,7,False,False,12,21,Bayesian network;Causality;Database;Deep belief network;Speech recognition;Support vector machine;TIMIT;Video post-processing
ICDM_17_028,8520,False,2,2,True,True,11,36,Computation;Concept drift;Machine learning;Speedup;Stream (computing);Streaming media;Synthetic data
ICDM_17_029,13955,False,2,2,False,False,7,34,Algorithm;Big data;Programming Computable Functions;Random-access memory
ICDM_17_030,8966,False,2,2,True,False,9,29,Algorithm;Belief propagation;Casio Loopy;Experiment;Graph (discrete mathematics);Heuristic;Local binary patterns;Malware;Running with Rifles;SBP;Scalability;Supervised learning
ICDM_17_031,9060,False,2,2,False,False,8,34,Algorithm;Cluster analysis;Holism;Lasso;Matrix regularization;Multi-task learning;Risk management;Sensor;Traffic analysis;Traffic exchange
ICDM_17_032,9617,False,2,2,False,False,6,23,Collective intelligence;Experiment;Family tree;Probabilistic soft logic;Scalability
ICDM_17_033,7238,False,2,12,True,False,11,37,Algorithm;Complex network;Refinement (computing);Synthetic data
ICDM_17_034,9226,True,2,2,True,False,12,21,Business process;Causality;Concurrency (computer science);Deadlock;Directed acyclic graph;Real life;Scalability
ICDM_17_035,7463,False,2,,False,False,3,24,Algorithm;Cluster analysis;Ground truth;Kernel (operating system);Korea Computer Center;Linear separability;Simulation
ICDM_17_036,9249,False,2,2,True,False,7,21,Algorithm;Association rule learning;Cluster analysis;Data mining;Exploratory testing;Motif;Sequence motif;Statistical classification;Stream (computing);Time series
ICDM_17_037,7922,False,2,,False,False,12,25,Artificial neural network;Baseline (configuration management);Computer multitasking;Convolutional neural network;Deep learning;End-to-end principle;Experiment;Multi-task learning;Network model;Neural Networks;Radar;Sensor;Time series
ICDM_17_038,9833,False,2,2,True,False,14,18,Algorithm;Broadway (microprocessor);Copyright;Data mining;Fees;Laboratory;Link analysis;Scalability;Sequence motif;Thrombocytopenia;Time series;algorithm;paragraphs
ICDM_17_039,8175,False,2,2,True,True,9,31,Algorithm;Experiment;Gibbs sampling;Information theory;Perplexity;Sparse matrix;Test set;Topic model
ICDM_17_040,8350,False,2,,False,False,6,30,Point of interest;Polynomial matrix;Precision and recall;Program optimization;Social network
ICDM_17_041,8573,False,2,2,False,False,6,31,Approximation;Collaborative filtering;Interaction;Matrix regularization;Metafont;Recommender system;Singular value decomposition
ICDM_17_042,8075,False,2,2,False,False,6,33,Discriminative model;Encoder;Feature learning;Matrix regularization;One-hot;Overfitting;Semi-supervised learning;Supervised learning;Unsupervised learning
ICDM_17_043,9715,False,2,4,False,False,8,14,Algorithm;Analysis of algorithms;Approximation algorithm;Computational complexity theory;E-services;Expectation–maximization algorithm;Experiment;Internet access;Online shopping;Optimal control;Personally identifiable information;Product bundling;Provable prime;Purchasing;Software deployment;Streaming media
ICDM_17_044,11246,False,2,2,True,False,13,29,Algorithm;Autoencoder;BL (logic);Centrality;Complex network;Computer data storage;Direct Internet Message Encapsulation;Experiment;Feature vector;Machine learning;Social network;Sparse matrix;Web application
ICDM_17_045,9784,True,2,2,False,False,11,27,Algorithm;Causality;Kolmogorov complexity;MDL (programming language);Minimum description length;Synthetic data;Time complexity
ICDM_17_046,8529,False,2,2,False,False,10,42,Generative model;High-level programming language;Pixel;Recommender system
ICDM_17_047,9507,False,2,2,False,False,9,27,Algorithm;Big data;Coefficient;Distributed algorithm;Download;Experiment;Heuristic;Least squares;Semiconductor consolidation;Synthetic data;Thresholding (image processing)
ICDM_17_048,9177,False,2,2,False,False,13,16,"Algorithm;Approximation algorithm;Best, worst and average case;Cluster analysis;Relevance"
ICDM_17_049,8698,False,2,2,False,False,8,21,Algorithm;Application domain;Approximation algorithm;Computation;Experiment;Gradient descent;Low-rank approximation;Lucas–Lehmer–Riesel test;Medical imaging;Noise reduction;Proximal operator;Recommender system;Relaxation (approximation);Scalability;Singular value decomposition;Synthetic data
ICDM_17_050,9371,True,2,2,False,False,9,21,Anomaly detection;Experiment;Exploratory testing;Feature selection;Principal component analysis;Program optimization;Structure mining;Synthetic data
ICDM_17_051,9566,False,2,2,False,False,8,24,Algorithm;Branch and bound;Data mining;Loss function;Optimization problem;Population
ICDM_17_052,7348,False,2,6,False,False,12,27,Artificial neural network;Baseline (configuration management);Experiment;Neural Networks;Recurrent neural network;Spatial analysis;Time series
ICDM_17_053,8438,True,2,,False,False,15,30,AdaBoost;Algorithm;Baseline (configuration management);Experiment;Field (computer science);Iteration;Linear classifier;Multiple-instance learning;Overfitting;Signal-to-noise ratio;Whole Earth 'Lectronic Link
ICDM_17_054,7776,False,2,5,True,True,10,24,Geo warping;Non-negative matrix factorization;Parallel computing;Regular expression;Social media;Topic model
ICDM_17_055,8778,False,2,2,False,False,10,21,Algorithm;Asymptotically optimal algorithm;Directed acyclic graph;Eisenstein's criterion;Information theory;Synthetic data
ICDM_17_056,8422,False,2,5,True,True,7,33,Algorithm;Baseline (configuration management);Gaussian process;Kriging;On the fly;Process modeling;Program optimization;Sparse matrix;Speedup;Stream (computing)
ICDM_17_057,9544,False,2,2,False,False,5,26,Baseline (configuration management);Connectivity (graph theory);Scalability;Sparse matrix;Time complexity;Time series
ICDM_17_058,9432,False,2,2,False,False,12,38,Algorithm;Coherence (physics);Feature selection;Generic programming;Heuristic;Matching pursuit;Need for Speed: Hot Pursuit;Network theory;Sparse matrix;SuicideGirls;Time complexity
ICDM_17_059,7734,True,2,4,False,False,11,23,Analysis of algorithms;Archive;Benchmark (computing);Data mining;Dynamic time warping;Time complexity;Time series;Whole Earth 'Lectronic Link
ICDM_17_060,10073,False,2,2,False,False,3,29,Algorithm;Approximation algorithm;Experiment;Preemption (computing);Propagation constant;Sampling (signal processing);Scalability
ICDM_17_061,8417,False,2,,False,False,8,35,Artificial neural network;Automatic Transmitter Identification System (television);Baseline (configuration management);Computer multitasking;Deep learning;Dictionary;Document classification;Knowledge Search;Long short-term memory;Recurrent neural network;Test set;Text mining;Whole Earth 'Lectronic Link
ICDM_17_062,7901,False,2,15,False,False,10,19,Balanced line;Self-balancing binary search tree
ICDM_17_063,5408,False,2,,False,False,9,20,Cluster analysis;Doubly stochastic model;Graph theory;Perturbation theory;Perturbation theory (quantum mechanics);Similarity measure;Spectral graph theory;Stochastic process
ICDM_17_064,7733,False,2,2,True,False,10,27,Feature engineering;Feature learning;Feature vector;Machine learning;Singular value decomposition
ICDM_17_065,9673,False,2,2,False,False,9,24,Algorithm;Charge-coupled device;Digital footprint;Distributed System Security Architecture;Expectation–maximization algorithm;Graph of a function;Greedy algorithm;Importance sampling;Memory footprint;Relational Interface System;Reverse engineering;Sampling (signal processing);Scalability;Smart Common Input Method;Speedup;Telecommunications network
ICDM_17_066,8862,False,2,10,False,False,14,25,Action potential;Algorithm;Binary prefix;Ecology;Latent variable;Machine learning;Message passing;Microdata Corporation;Second moment of area
ICDM_17_067,9171,False,2,2,False,False,12,27,Algorithm;Analysis of algorithms;Approximation;Approximation algorithm;Degree distribution;Hybrid algorithm;Information;Random graph;Sampling (signal processing);Sparse matrix
